,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
4113,Male,Yes,41,Yes,Artist,0.0,High,3.0,Cat_6,C
4114,Male,Yes,29,No,Executive,0.0,High,3.0,Cat_6,D
4115,Male,Yes,36,Yes,Artist,0.0,Average,2.0,Cat_6,C
4116,Male,Yes,60,Yes,Entertainment,0.0,Low,2.0,Cat_3,A
4117,Female,Yes,46,Yes,Artist,1.0,Average,3.0,Cat_6,C
4118,Female,No,31,No,,0.0,Low,1.0,Cat_7,C
4119,Female,No,20,No,Healthcare,8.0,Low,4.0,Cat_2,D
4120,Female,No,31,No,Healthcare,0.0,Low,4.0,Cat_6,C
4121,Male,No,26,No,Doctor,0.0,Low,2.0,Cat_6,D
4122,Male,Yes,28,No,Artist,1.0,Low,2.0,Cat_6,A
4123,Female,No,18,No,Healthcare,7.0,Low,6.0,Cat_6,D
4124,Female,No,30,No,Healthcare,7.0,Low,6.0,Cat_4,C
4125,Female,No,39,Yes,Entertainment,11.0,Low,1.0,Cat_6,A
4126,Male,Yes,74,Yes,Entertainment,1.0,Average,2.0,Cat_6,A
4127,Female,No,52,Yes,Artist,9.0,Low,1.0,Cat_6,C
4128,Male,No,25,Yes,Healthcare,0.0,Low,2.0,Cat_4,D
4129,Male,Yes,66,Yes,Artist,0.0,Average,3.0,Cat_6,C
4130,Male,Yes,55,Yes,Executive,9.0,High,2.0,Cat_6,C
4131,Male,No,31,Yes,Healthcare,0.0,Low,4.0,Cat_6,C
4132,Female,No,41,Yes,Artist,0.0,Low,4.0,Cat_2,B
4133,Male,Yes,59,Yes,Artist,1.0,Average,4.0,Cat_6,B
4134,Female,Yes,39,Yes,Homemaker,8.0,High,2.0,Cat_6,D
4135,Male,,48,Yes,Executive,0.0,Low,2.0,Cat_1,B
4136,Male,Yes,79,No,Lawyer,9.0,Low,3.0,Cat_6,D
4137,Female,No,43,No,,0.0,Low,,Cat_6,A
4138,Male,No,26,No,Doctor,1.0,Low,1.0,Cat_6,A
4139,Female,Yes,88,No,Lawyer,0.0,High,2.0,Cat_6,B
4140,Female,Yes,66,Yes,Engineer,0.0,Average,3.0,Cat_6,A
4141,Male,Yes,56,Yes,Artist,0.0,Average,4.0,Cat_6,C
4142,Male,No,26,Yes,Entertainment,7.0,Low,5.0,Cat_5,D
4143,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_4,A
4144,Female,Yes,36,No,Engineer,4.0,High,3.0,Cat_7,A
4145,Female,No,38,Yes,Engineer,3.0,Low,1.0,Cat_2,B
4146,Male,Yes,81,No,Executive,0.0,Low,1.0,Cat_6,D
4147,Female,No,25,No,Engineer,5.0,Low,3.0,Cat_4,B
4148,Male,No,42,Yes,Artist,0.0,Low,1.0,Cat_4,A
4149,Male,No,32,No,Healthcare,0.0,Low,5.0,Cat_6,B
4150,Male,No,28,Yes,Healthcare,9.0,Low,1.0,Cat_6,D
4151,Male,No,29,No,Entertainment,1.0,Low,4.0,Cat_4,A
4152,Female,No,28,No,Healthcare,7.0,Low,4.0,Cat_6,D
4153,Male,No,26,Yes,Healthcare,8.0,Low,5.0,Cat_6,D
4154,Male,Yes,47,Yes,Entertainment,1.0,Average,4.0,Cat_6,C
4155,Female,Yes,50,Yes,Doctor,1.0,Low,2.0,Cat_7,A
4156,Male,Yes,70,Yes,Lawyer,1.0,Low,2.0,Cat_6,B
4157,Female,No,38,No,Engineer,0.0,Low,1.0,Cat_4,A
4158,Male,No,39,No,Artist,1.0,Low,1.0,Cat_4,D
4159,Male,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_6,A
4160,Male,Yes,63,Yes,Entertainment,0.0,Average,3.0,Cat_6,C
4161,Female,Yes,68,No,Lawyer,1.0,Low,2.0,Cat_4,B
4162,Male,Yes,47,Yes,Artist,0.0,Low,1.0,Cat_6,B
4163,Male,Yes,40,Yes,Artist,1.0,Low,2.0,Cat_6,B
4164,Male,Yes,46,No,Artist,1.0,High,3.0,Cat_6,B
4165,Male,Yes,42,Yes,Artist,6.0,Low,3.0,Cat_6,A
4166,Female,Yes,48,Yes,Artist,0.0,Average,5.0,Cat_4,B
4167,Female,No,53,No,Lawyer,1.0,Low,3.0,Cat_6,D
4168,Male,Yes,65,Yes,Entertainment,0.0,Average,2.0,Cat_6,B
4169,Male,No,26,No,Doctor,0.0,Low,4.0,Cat_6,A
4170,Male,No,35,Yes,Doctor,0.0,Low,1.0,Cat_6,D
4171,Female,No,27,Yes,Healthcare,0.0,Low,4.0,Cat_6,C
4172,Female,Yes,86,No,Lawyer,0.0,High,2.0,Cat_6,C
4173,Female,No,30,Yes,Doctor,1.0,Low,4.0,Cat_2,A
4174,Male,Yes,43,No,Executive,8.0,Low,3.0,Cat_6,A
4175,Female,Yes,38,Yes,Artist,4.0,Low,1.0,Cat_6,B
4176,Female,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_6,C
4177,Female,Yes,74,Yes,Doctor,1.0,Low,2.0,Cat_6,B
4178,Male,No,25,Yes,Healthcare,0.0,Low,,Cat_6,D
4179,Male,Yes,89,No,Lawyer,0.0,Low,1.0,Cat_6,A
4180,Male,No,30,Yes,Doctor,10.0,Low,4.0,Cat_6,D
4181,Male,Yes,33,No,Executive,0.0,High,5.0,Cat_3,D
4182,Female,Yes,37,Yes,Homemaker,3.0,High,3.0,Cat_6,A
4183,Male,Yes,69,No,Lawyer,0.0,High,2.0,Cat_6,C
4184,Female,Yes,51,Yes,Engineer,6.0,Average,2.0,Cat_6,C
4185,Male,No,19,No,Artist,10.0,Low,3.0,Cat_6,A
4186,Male,Yes,45,Yes,Entertainment,0.0,Average,2.0,Cat_4,B
4187,Female,No,32,No,Doctor,0.0,Low,5.0,Cat_4,D
4188,Female,No,22,No,Doctor,3.0,Low,4.0,Cat_2,D
4189,Female,No,26,No,Engineer,1.0,Low,6.0,Cat_6,A
4190,Female,Yes,43,Yes,Artist,0.0,High,3.0,Cat_6,B
4191,Male,No,19,No,Healthcare,7.0,Low,2.0,Cat_6,D
4192,Male,Yes,48,Yes,Artist,1.0,Average,3.0,Cat_6,C
4193,Female,Yes,61,Yes,Doctor,1.0,Average,2.0,Cat_6,B
4194,Female,No,20,No,Marketing,1.0,Low,2.0,Cat_3,D
4195,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D
4196,Female,No,31,Yes,Entertainment,9.0,Low,3.0,Cat_7,D
4197,Male,No,25,Yes,Artist,9.0,Low,3.0,Cat_6,A
4198,Male,Yes,41,Yes,Healthcare,8.0,Low,3.0,Cat_6,C
4199,Male,Yes,36,Yes,Executive,9.0,High,3.0,Cat_6,C
4200,Male,Yes,48,Yes,Artist,1.0,High,5.0,Cat_2,C
4201,Male,No,27,No,Artist,1.0,Low,1.0,Cat_6,B
4202,Male,No,35,Yes,Lawyer,1.0,Low,1.0,Cat_4,D
4203,Female,Yes,39,Yes,Doctor,0.0,Average,3.0,Cat_6,C
4204,Male,Yes,38,No,Executive,0.0,Average,3.0,Cat_6,A
4205,Female,Yes,57,Yes,Artist,7.0,Average,3.0,Cat_6,C
4206,Male,No,38,Yes,Artist,1.0,Low,1.0,Cat_6,A
4207,Male,Yes,80,No,Artist,1.0,Low,2.0,Cat_6,A
4208,Male,Yes,57,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
4209,Male,Yes,61,Yes,Entertainment,9.0,Average,2.0,Cat_6,C
4210,Male,No,29,Yes,Healthcare,5.0,Low,4.0,Cat_2,D
4211,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
4212,Female,Yes,83,No,Lawyer,1.0,Low,1.0,Cat_6,D
4213,Male,Yes,37,Yes,Entertainment,0.0,Average,3.0,Cat_6,B
4214,Male,Yes,35,No,Artist,0.0,Low,6.0,Cat_4,C
4215,Male,Yes,41,Yes,Doctor,9.0,Average,2.0,Cat_6,B
4216,Female,Yes,38,Yes,Artist,0.0,Average,2.0,Cat_6,B
4217,Male,Yes,81,No,Entertainment,1.0,Low,1.0,Cat_6,A
4218,Female,Yes,58,Yes,Homemaker,2.0,Low,1.0,Cat_6,C
4219,Female,No,38,No,Engineer,8.0,Low,1.0,Cat_4,A
4220,Male,Yes,18,No,Doctor,10.0,Low,2.0,Cat_6,D
4221,Male,No,37,Yes,Artist,1.0,Low,4.0,Cat_6,B
4222,Male,Yes,43,No,Artist,4.0,Average,2.0,Cat_6,C
4223,Female,No,36,Yes,Doctor,4.0,Low,1.0,Cat_2,B
4224,Female,Yes,76,Yes,Lawyer,0.0,High,2.0,Cat_6,A
4225,Male,No,33,No,Entertainment,14.0,Low,1.0,Cat_6,D
4226,Male,Yes,43,No,Executive,1.0,High,5.0,Cat_4,B
4227,Male,Yes,47,No,Executive,1.0,High,7.0,Cat_2,D
4228,Male,Yes,81,No,Lawyer,8.0,Low,2.0,Cat_6,B
4229,Male,No,27,Yes,Artist,10.0,Low,3.0,Cat_6,D
4230,Male,No,29,No,Entertainment,1.0,Low,5.0,Cat_6,D
4231,Female,No,38,Yes,Doctor,4.0,Low,3.0,Cat_6,A
4232,Female,No,19,,Healthcare,9.0,Low,4.0,Cat_3,D
4233,Male,Yes,37,Yes,Executive,0.0,Average,5.0,Cat_6,B
4234,Male,No,47,No,Entertainment,1.0,Low,1.0,Cat_4,A
4235,Female,No,33,Yes,Engineer,0.0,Low,5.0,Cat_7,D
4236,Male,Yes,51,No,Entertainment,1.0,Average,5.0,Cat_4,D
4237,Female,Yes,86,No,Lawyer,1.0,High,2.0,Cat_6,A
4238,Female,Yes,56,Yes,Entertainment,1.0,Average,2.0,Cat_6,A
4239,Male,Yes,59,Yes,Artist,3.0,Average,2.0,Cat_6,B
4240,Male,Yes,33,Yes,Doctor,0.0,Average,2.0,Cat_6,B
4241,Female,No,31,No,,0.0,Low,2.0,Cat_3,A
4242,Female,Yes,71,No,Artist,0.0,High,2.0,Cat_4,B
4243,Female,No,32,No,Entertainment,3.0,Low,6.0,Cat_4,D
4244,Male,Yes,26,No,Artist,3.0,Low,2.0,Cat_6,A
4245,Male,,89,No,Lawyer,1.0,High,2.0,Cat_6,D
4246,Male,Yes,70,Yes,Artist,1.0,Low,2.0,Cat_6,B
4247,Male,Yes,30,No,Executive,5.0,High,4.0,Cat_6,A
4248,Male,Yes,37,No,Executive,9.0,High,6.0,Cat_6,D
4249,Female,No,30,Yes,Doctor,0.0,Low,9.0,Cat_4,A
4250,Female,No,23,No,Doctor,0.0,Low,3.0,Cat_6,C
4251,Female,No,42,Yes,Artist,0.0,Low,2.0,Cat_1,B
4252,Male,Yes,48,No,Executive,1.0,High,4.0,Cat_1,B
4253,Male,No,28,Yes,Healthcare,0.0,Low,7.0,Cat_6,C
4254,Female,Yes,65,Yes,Artist,3.0,Average,2.0,Cat_6,C
4255,Female,No,28,No,Doctor,0.0,Low,5.0,Cat_3,A
4256,Male,Yes,85,Yes,Lawyer,0.0,Low,1.0,Cat_6,B
4257,Male,No,18,No,Healthcare,1.0,Low,4.0,Cat_6,D
4258,Male,Yes,35,Yes,Artist,4.0,Average,2.0,Cat_2,C
4259,Female,No,27,No,Engineer,1.0,Low,1.0,Cat_4,A
4260,Male,Yes,68,Yes,Entertainment,0.0,Low,3.0,Cat_2,A
4261,Male,Yes,52,No,Engineer,0.0,Average,6.0,Cat_4,B
4262,Male,No,20,No,Healthcare,5.0,Low,5.0,Cat_2,D
4263,Male,Yes,35,Yes,Artist,7.0,Low,3.0,Cat_6,D
4264,Female,No,21,Yes,Healthcare,0.0,Low,4.0,Cat_1,D
4265,Female,No,42,No,Entertainment,1.0,Low,3.0,Cat_6,A
4266,Female,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_6,C
4267,Male,No,25,No,,0.0,Low,1.0,Cat_4,D
4268,Female,No,32,No,Artist,1.0,Low,6.0,Cat_4,D
4269,Male,No,19,No,Healthcare,8.0,Low,5.0,Cat_2,D
4270,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D
4271,Male,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_6,C
4272,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_4,D
4273,Female,Yes,55,Yes,Artist,1.0,Average,3.0,Cat_6,B
4274,Female,No,22,No,Lawyer,8.0,Low,1.0,Cat_6,D
4275,Male,Yes,40,No,,0.0,Average,2.0,Cat_3,A
4276,Female,No,46,Yes,Artist,1.0,Low,1.0,Cat_3,B
4277,Male,Yes,65,Yes,Entertainment,3.0,Low,3.0,Cat_6,C
4278,Female,No,18,No,Healthcare,0.0,Low,4.0,Cat_6,D
4279,Female,Yes,53,Yes,Artist,2.0,Average,4.0,Cat_6,C
4280,Male,,35,Yes,Artist,5.0,Low,1.0,Cat_6,B
4281,Male,Yes,59,No,Executive,0.0,Low,5.0,Cat_4,B
4282,Female,No,32,Yes,Healthcare,8.0,Low,3.0,Cat_6,D
4283,Male,Yes,39,Yes,Artist,1.0,Average,3.0,Cat_6,B
4284,Male,Yes,88,No,Artist,7.0,Low,1.0,Cat_6,D
4285,Male,Yes,61,Yes,Executive,9.0,High,3.0,Cat_6,C
4286,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D
4287,Male,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
4288,Male,Yes,58,Yes,Artist,1.0,Average,4.0,Cat_6,C
4289,Female,No,27,Yes,Marketing,3.0,Low,3.0,Cat_6,D
4290,Female,Yes,51,Yes,Engineer,1.0,Average,2.0,Cat_6,C
4291,Female,Yes,48,Yes,Engineer,0.0,High,4.0,Cat_6,B
4292,Male,No,25,Yes,Executive,3.0,Low,3.0,Cat_6,D
4293,Male,Yes,89,No,Executive,0.0,High,2.0,Cat_6,A
4294,Female,,51,Yes,Artist,0.0,Low,4.0,Cat_2,C
4295,Female,No,40,Yes,Artist,6.0,Low,1.0,Cat_6,C
4296,Male,No,56,Yes,Artist,2.0,Low,1.0,Cat_6,B
4297,Male,Yes,36,Yes,Entertainment,9.0,High,3.0,Cat_6,B
4298,Female,No,38,Yes,Doctor,5.0,Low,5.0,Cat_2,A
4299,Male,Yes,47,Yes,Entertainment,1.0,Low,4.0,Cat_6,C
4300,Male,Yes,61,Yes,Artist,1.0,Average,4.0,Cat_6,C
4301,Male,Yes,89,Yes,Lawyer,0.0,High,2.0,Cat_6,C
4302,Male,Yes,55,No,Homemaker,2.0,Low,1.0,Cat_3,A
4303,Male,Yes,88,No,,0.0,High,3.0,Cat_6,A
4304,Female,Yes,43,Yes,Artist,4.0,Average,2.0,Cat_6,A
4305,Male,No,28,No,Doctor,10.0,Low,3.0,Cat_6,C
4306,Male,Yes,42,No,Entertainment,0.0,Average,4.0,Cat_4,B
4307,Male,No,33,Yes,Artist,1.0,Low,,Cat_4,D
4308,Female,Yes,60,No,Lawyer,0.0,High,2.0,Cat_6,C
4309,Male,No,59,Yes,Artist,1.0,Low,1.0,Cat_6,B
4310,Male,No,31,Yes,Healthcare,0.0,Low,,Cat_5,D
4311,Female,No,31,Yes,Artist,2.0,Low,,Cat_6,A
4312,Male,Yes,43,Yes,Doctor,14.0,Low,2.0,Cat_6,A
4313,Female,No,42,Yes,Marketing,10.0,Low,3.0,Cat_6,D
4314,Male,Yes,29,No,Entertainment,7.0,Average,2.0,Cat_3,D
4315,Female,No,53,Yes,Artist,3.0,Low,,Cat_4,A
4316,Female,No,21,No,Healthcare,8.0,Low,7.0,Cat_2,D
4317,Male,No,41,Yes,Entertainment,7.0,Low,2.0,Cat_1,D
4318,Male,Yes,48,Yes,Doctor,0.0,Average,3.0,Cat_3,A
4319,Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_6,C
4320,Male,No,26,Yes,Doctor,4.0,Low,3.0,Cat_2,A
4321,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_4,D
4322,Female,No,19,No,Healthcare,8.0,Low,,Cat_6,D
4323,Male,Yes,42,Yes,Executive,1.0,High,3.0,Cat_6,C
4324,Female,Yes,52,No,Engineer,9.0,Average,5.0,Cat_4,B
4325,Female,Yes,50,Yes,Artist,4.0,Average,2.0,Cat_5,C
4326,Male,No,33,No,Entertainment,1.0,Low,,Cat_6,D
4327,Female,Yes,75,Yes,,0.0,High,2.0,Cat_6,B
4328,Male,Yes,71,Yes,Executive,0.0,High,3.0,Cat_6,A
4329,Female,Yes,59,No,Entertainment,8.0,Average,2.0,Cat_6,B
4330,Female,Yes,85,Yes,Lawyer,0.0,High,2.0,Cat_6,A
4331,Male,Yes,29,No,Executive,1.0,High,3.0,Cat_6,D
4332,Male,Yes,43,No,Executive,4.0,Average,5.0,Cat_4,A
4333,Female,No,52,Yes,Artist,1.0,Low,1.0,Cat_6,A
4334,Male,Yes,36,Yes,Homemaker,0.0,Average,2.0,Cat_3,C
4335,Female,No,59,Yes,Doctor,0.0,Low,4.0,Cat_6,B
4336,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_6,D
4337,Female,No,39,Yes,Artist,0.0,Low,1.0,Cat_4,B
4338,Male,Yes,39,Yes,Entertainment,1.0,Average,2.0,Cat_6,B
4339,Female,Yes,46,Yes,Entertainment,5.0,Low,2.0,Cat_6,A
4340,Male,No,33,No,Marketing,0.0,Low,4.0,Cat_3,C
4341,Male,Yes,53,Yes,Executive,0.0,High,4.0,Cat_6,C
4342,Female,,50,Yes,Artist,8.0,Average,1.0,Cat_6,A
4343,Female,Yes,62,Yes,Artist,1.0,Low,1.0,Cat_6,B
4344,Male,Yes,46,Yes,Artist,1.0,Average,5.0,Cat_2,C
4345,Male,Yes,40,Yes,Artist,0.0,Average,2.0,Cat_6,C
4346,Male,No,62,Yes,Entertainment,1.0,Low,4.0,Cat_2,C
4347,Female,No,31,Yes,Healthcare,0.0,Low,2.0,Cat_4,D
4348,Female,No,25,No,Artist,1.0,Low,3.0,Cat_6,C
4349,Male,No,23,No,Marketing,0.0,Low,,,C
4350,Male,No,22,No,Marketing,3.0,Low,6.0,Cat_3,D
4351,Female,Yes,47,Yes,Artist,1.0,High,6.0,Cat_6,B
4352,Male,Yes,68,Yes,Artist,0.0,High,2.0,Cat_6,B
4353,Male,No,25,No,Entertainment,5.0,Low,2.0,Cat_6,D
4354,Female,No,30,No,Artist,0.0,Low,,Cat_6,C
4355,Male,Yes,27,No,Executive,0.0,Low,6.0,Cat_6,D
4356,Male,Yes,38,Yes,Entertainment,2.0,Average,3.0,Cat_3,B
4357,Female,No,33,No,,0.0,Low,1.0,Cat_7,C
4358,Female,Yes,46,No,Artist,5.0,Low,5.0,Cat_6,C
4359,Female,Yes,37,Yes,Artist,1.0,Low,2.0,Cat_6,C
4360,Female,Yes,41,Yes,Artist,0.0,Average,2.0,Cat_6,C
4361,Female,No,29,No,Artist,1.0,Low,1.0,Cat_3,A
4362,Female,No,19,No,Entertainment,1.0,Low,5.0,Cat_6,D
4363,Male,Yes,82,No,Executive,1.0,High,2.0,Cat_4,D
4364,Female,Yes,48,Yes,Doctor,1.0,Low,1.0,Cat_3,D
4365,Male,Yes,67,Yes,Artist,1.0,High,2.0,Cat_6,B
4366,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6,B
4367,Male,,56,Yes,Artist,1.0,Average,2.0,Cat_6,B
4368,Male,Yes,69,Yes,Executive,0.0,Low,,Cat_6,A
4369,Male,Yes,40,Yes,Artist,0.0,Low,3.0,Cat_6,C
4370,Male,Yes,61,Yes,Artist,0.0,Low,1.0,Cat_6,B
4371,Male,Yes,46,Yes,Artist,0.0,Average,5.0,Cat_6,B
4372,Female,,31,No,Doctor,1.0,Low,4.0,Cat_6,D
4373,Male,Yes,39,Yes,Artist,0.0,Average,3.0,Cat_6,C
4374,Female,Yes,89,Yes,Artist,0.0,High,3.0,Cat_6,C
4375,Male,Yes,30,No,Artist,0.0,Average,3.0,Cat_6,B
4376,Female,,59,Yes,Artist,1.0,Average,4.0,Cat_6,C
4377,Female,Yes,47,Yes,Engineer,0.0,Average,2.0,Cat_6,A
4378,Female,No,22,No,Healthcare,0.0,Low,3.0,Cat_3,D
4379,Female,No,42,Yes,Artist,7.0,Low,3.0,Cat_6,C
4380,Male,Yes,69,Yes,Artist,0.0,High,2.0,Cat_6,C
4381,Female,No,30,Yes,Entertainment,0.0,Low,5.0,Cat_1,D
4382,Male,Yes,39,No,Executive,12.0,High,7.0,Cat_6,B
4383,Male,No,27,No,Artist,1.0,Low,1.0,Cat_4,D
4384,Male,Yes,30,No,Engineer,1.0,Average,3.0,Cat_4,A
4385,Male,Yes,47,Yes,Executive,7.0,High,4.0,Cat_6,C
4386,Female,Yes,81,No,Lawyer,0.0,High,2.0,Cat_6,B
4387,Male,Yes,42,No,Doctor,0.0,Average,3.0,Cat_6,B
4388,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_4,B
4389,Female,No,31,No,Entertainment,11.0,Low,5.0,Cat_7,D
4390,Female,Yes,39,Yes,Artist,8.0,Average,3.0,Cat_6,B
4391,Female,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_4,C
4392,Male,Yes,35,Yes,,0.0,Low,2.0,Cat_6,A
4393,Male,No,43,Yes,Doctor,0.0,Low,,Cat_6,D
4394,Female,No,31,No,Healthcare,0.0,Low,3.0,Cat_6,B
4395,Female,No,28,Yes,Engineer,1.0,Low,6.0,Cat_2,A
4396,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_4,B
4397,Male,Yes,71,Yes,Lawyer,0.0,High,2.0,Cat_6,C
4398,Female,Yes,36,Yes,Homemaker,0.0,Average,2.0,Cat_6,B
4399,Female,No,43,Yes,Artist,1.0,Low,3.0,Cat_6,A
4400,Male,Yes,69,Yes,Artist,1.0,Low,2.0,Cat_6,B
4401,Male,Yes,77,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
4402,Male,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6,C
4403,Female,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6,B
4404,Female,No,40,Yes,Healthcare,6.0,Low,2.0,Cat_6,D
4405,Female,Yes,43,Yes,Engineer,9.0,Average,2.0,Cat_6,C
4406,Male,No,37,No,Entertainment,0.0,Low,1.0,Cat_6,D
4407,Male,Yes,35,Yes,Artist,0.0,Average,,Cat_6,D
4408,Female,Yes,65,Yes,Lawyer,0.0,High,3.0,Cat_6,C
4409,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_3,B
4410,Male,Yes,35,No,Entertainment,1.0,Average,4.0,Cat_4,B
4411,Female,Yes,86,No,Lawyer,0.0,High,2.0,Cat_6,A
4412,Male,No,63,No,Entertainment,7.0,Low,1.0,Cat_6,A
4413,Female,Yes,40,Yes,Artist,9.0,Average,5.0,Cat_6,B
4414,Female,Yes,55,Yes,Artist,10.0,Low,1.0,Cat_6,B
4415,Male,No,37,Yes,Healthcare,1.0,Low,4.0,Cat_4,B
4416,Male,No,31,Yes,Artist,0.0,Low,1.0,Cat_6,B
4417,Male,No,28,Yes,Healthcare,4.0,Low,4.0,Cat_6,D
4418,Female,Yes,48,Yes,Engineer,1.0,High,3.0,Cat_6,B
4419,Male,No,38,Yes,Artist,0.0,Low,2.0,Cat_6,A
4420,Male,Yes,57,Yes,Artist,1.0,Average,5.0,Cat_6,C
4421,Female,No,48,No,Entertainment,0.0,Low,1.0,Cat_6,B
4422,Female,Yes,79,Yes,Lawyer,4.0,High,,Cat_6,B
4423,Male,Yes,81,Yes,Lawyer,1.0,Low,1.0,Cat_6,B
4424,Female,No,21,No,Marketing,1.0,Low,8.0,Cat_6,C
4425,Female,No,33,Yes,Healthcare,1.0,Low,2.0,Cat_6,C
4426,Male,No,38,Yes,Artist,0.0,Low,2.0,Cat_6,B
4427,Female,Yes,37,Yes,Artist,0.0,Average,3.0,Cat_6,B
4428,Female,No,33,Yes,Artist,10.0,Low,1.0,Cat_7,A
4429,Male,Yes,38,Yes,Artist,8.0,Average,2.0,Cat_4,B
4430,Female,Yes,39,Yes,Artist,1.0,Average,4.0,Cat_6,A
4431,Female,Yes,59,Yes,Artist,0.0,High,2.0,Cat_6,C
4432,Female,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_2,C
4433,Male,Yes,80,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
4434,Male,Yes,42,No,Entertainment,6.0,Low,3.0,Cat_6,B
4435,Male,Yes,75,Yes,Lawyer,2.0,Low,1.0,Cat_6,D
4436,Female,No,29,No,Engineer,9.0,Low,2.0,Cat_4,A
4437,Female,No,33,Yes,Engineer,1.0,Low,2.0,Cat_6,A
4438,Female,Yes,63,Yes,Artist,1.0,Low,2.0,Cat_6,B
4439,Male,No,33,Yes,Entertainment,9.0,Low,6.0,Cat_6,D
4440,Male,No,22,No,Healthcare,8.0,Low,4.0,Cat_6,D
4441,Male,Yes,36,Yes,Artist,8.0,Average,2.0,Cat_6,C
4442,Female,Yes,53,Yes,Artist,0.0,Average,3.0,Cat_6,C
4443,Male,Yes,35,Yes,Entertainment,6.0,Low,5.0,Cat_3,D
4444,Female,Yes,29,Yes,Healthcare,6.0,Average,2.0,Cat_6,A
4445,Female,Yes,31,Yes,Healthcare,0.0,Low,1.0,Cat_1,D
4446,Male,Yes,38,Yes,Artist,0.0,Low,4.0,Cat_3,A
4447,Male,No,22,No,Healthcare,9.0,Low,8.0,Cat_6,D
4448,Female,Yes,57,Yes,Artist,1.0,Average,3.0,Cat_4,C
4449,Female,Yes,42,No,Engineer,1.0,Average,6.0,Cat_4,B
4450,Male,No,78,Yes,Entertainment,0.0,Low,1.0,Cat_6,C
4451,Female,Yes,77,Yes,Lawyer,6.0,High,2.0,Cat_6,B
4452,Male,Yes,79,Yes,Lawyer,1.0,High,2.0,Cat_6,C
4453,Male,Yes,53,Yes,Healthcare,3.0,High,4.0,Cat_7,B
4454,Female,Yes,42,Yes,Artist,1.0,Low,2.0,Cat_6,A
4455,Female,No,72,Yes,Artist,1.0,Low,2.0,Cat_2,B
4456,Male,Yes,71,No,Executive,1.0,Average,2.0,Cat_6,C
4457,Female,No,25,No,Engineer,9.0,Low,1.0,Cat_6,D
4458,Male,Yes,74,Yes,Lawyer,0.0,High,2.0,Cat_6,C
4459,Male,Yes,61,Yes,Executive,0.0,Low,3.0,Cat_6,D
4460,Male,Yes,48,Yes,Doctor,5.0,Average,3.0,Cat_5,B
4461,Female,No,28,No,Healthcare,0.0,Low,4.0,Cat_6,D
4462,Female,Yes,43,Yes,Entertainment,0.0,Average,2.0,Cat_2,C
4463,Female,No,18,No,Healthcare,0.0,Low,3.0,Cat_3,D
4464,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6,B
4465,Male,Yes,40,Yes,Artist,14.0,Low,1.0,Cat_6,A
4466,Male,No,32,No,Healthcare,9.0,Low,3.0,Cat_6,D
4467,Male,No,27,Yes,Healthcare,0.0,Low,4.0,Cat_6,B
4468,Male,,55,Yes,Entertainment,0.0,Average,5.0,Cat_6,B
4469,Female,No,21,No,Healthcare,3.0,Low,2.0,Cat_4,D
4470,Female,No,28,No,Entertainment,10.0,Low,2.0,Cat_6,D
4471,Male,Yes,43,Yes,Artist,3.0,Average,3.0,Cat_6,C
4472,Female,Yes,38,No,Engineer,0.0,Average,5.0,Cat_3,A
4473,Male,Yes,63,Yes,Artist,5.0,Average,4.0,Cat_6,C
4474,Male,Yes,25,Yes,Artist,3.0,Average,2.0,Cat_6,B
4475,Male,Yes,41,Yes,Artist,8.0,Average,3.0,Cat_6,A
4476,Male,No,27,Yes,Doctor,0.0,Low,1.0,Cat_4,A
4477,Male,Yes,37,Yes,Artist,1.0,Average,3.0,Cat_6,C
4478,Female,Yes,57,No,Engineer,0.0,Low,1.0,Cat_6,B
4479,Male,Yes,86,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
