,Price,Levy,Manufacturer,Model,Prod. year,Category,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels
10036,4547,475,2,78,2012,2,1,1.4,162190,4.0,1,2
10037,17876,0,4,1160,2010,3,1,2.5,156000,4.0,1,2
10038,22580,0,3,1089,2011,8,2,2.0,96000,4.0,1,1
10039,12858,551,2,226,2017,3,2,1.0,28227,3.0,1,2
10040,8097,1047,5,14,2007,3,2,1.6,184297,4.0,1,2
10041,157,1451,10,21,2011,3,2,4.4,139363,8.0,1,1
10042,300,0,7,1161,2008,3,2,5.5,122000,8.0,2,3
10043,314,1646,1,61,2015,1,2,4.6,102907,8.0,1,1
10044,27598,1598,7,803,2008,1,3,3.0,218000,6.0,1,1
10045,188,1172,1,1,2011,1,1,3.5,101816,6.0,1,1
10046,941,1935,6,131,2016,1,2,4.6,254805,8.0,1,1
10047,52687,0,1,1162,2008,1,6,4.7,329600,8.0,2,1
10048,784,781,21,528,2012,3,2,2.5,174552,4.0,1,2
10049,16621,1172,7,10,2011,3,3,3.5,119379,6.0,1,1
10050,16753,836,5,59,2010,7,2,2.0,191263,4.0,1,2
10051,9565,639,12,25,2014,3,3,2.0,168637,4.0,1,2
10052,6272,0,7,35,1995,3,4,2.0,58008888,4.0,4,3
10053,706,753,5,7,2012,3,1,2.4,0,4.0,1,2
10054,12541,0,6,696,2001,3,2,1.5,150000,4.0,4,2
10055,11259,1131,5,7,2013,3,2,2.0,38853,4.0,1,2
10056,14113,0,6,173,2013,2,1,1.5,149000,4.0,3,2
10057,10976,1267,6,28,2013,2,1,1.5,80000,4.0,1,2
10058,314,1017,7,33,2017,3,2,2.0,26802,4.0,1,3
10059,16151,707,5,43,2011,1,3,2.0,53463,4.0,1,2
10060,392,815,6,6,2011,1,1,1.8,146184,4.0,1,2
10061,72130,609,6,745,2018,3,1,2.5,27000,4.0,2,2
10062,941,781,2,50,2018,3,2,1.4,39466,4.0,1,2
10063,50,0,6,28,2012,3,1,1.5,150000,2.0,1,3
10064,3763,531,15,37,2012,1,2,1.6,173576,4.0,1,1
10065,8467,0,19,160,2005,6,2,1.3,88000,4.0,1,2
10066,549,1172,1,9,2011,1,2,3.5,181189,6.0,1,1
10067,48403,765,5,5,2015,1,3,2.0,85139,4.0,1,2
10068,68994,1714,1,1165,2017,7,2,3.5,12800,6.0,2,3
10069,8154,1750,1,15,2008,1,1,3.3,224629,6.0,1,1
10070,5175,781,6,8,2012,3,2,2.5,121318,4.0,1,2
10071,18503,781,12,91,2012,3,2,2.5,75000,5.0,2,2
10072,549,639,16,54,2014,1,2,2.0,72613,4.0,1,1
10073,19482,769,2,45,2011,1,3,2.2,106000,4.0,1,2
10074,17158,583,5,14,2011,3,2,1.6,157827,4.0,1,2
10075,12074,0,12,91,2004,3,2,4.0,59439,8.0,2,1
10076,20855,1003,5,14,2016,3,6,1.6,31780,4.0,1,2
10077,47042,891,13,34,2016,1,2,2.0,56240,4.0,1,1
10078,27924,777,5,24,2014,8,3,2.5,174485,4.0,1,2
10079,8467,586,15,283,2012,2,2,1.8,165758,4.0,1,2
10080,24618,0,48,926,2006,1,2,3.5,185482,5.0,1,1
10081,6272,0,7,183,2002,3,2,2.6,312000,6.0,2,3
10082,2901,843,6,6,2008,3,1,1.5,246629,4.0,1,2
10083,188,1172,1,1,2011,1,1,3.5,101816,6.0,1,1
10084,470,934,15,107,2015,3,2,2.5,160795,4.0,1,2
10085,26657,0,7,47,2010,1,2,3.5,160000,6.0,2,1
10086,14113,0,7,445,2001,3,2,5.0,160000,8.0,2,3
10087,20385,0,4,162,2013,1,1,2.0,74000,4.0,1,2
10088,9408,0,7,959,2000,3,2,4.3,0,8.0,2,3
10089,1725,1363,7,47,2012,1,3,4.6,180659,8.0,1,1
10090,706,1646,1,61,2015,1,2,4.6,102907,8.0,1,1
10091,11604,1131,26,508,2013,1,2,2.0,250000,4.0,2,1
10092,10976,765,5,7,2015,3,6,2.0,311337,4.0,1,2
10093,25889,629,5,14,2015,3,2,1.6,117000,4.0,1,2
10094,314,779,6,8,2013,3,1,2.5,225510,4.0,1,2
10095,7370,0,8,140,2000,2,2,1.6,228982,4.0,4,2
10096,220,919,10,21,2012,1,3,3.0,273962,6.0,1,1
10097,4077,781,6,8,2012,3,1,2.5,214098,4.0,1,2
10098,55638,765,5,5,2015,1,3,2.0,36819,4.0,1,2
10099,9565,919,7,10,2012,3,3,3.0,171221,6.0,1,3
10100,8781,1268,6,28,2012,3,1,1.5,102000,4.0,1,2
10101,314,1017,7,33,2017,3,2,2.0,26802,4.0,1,3
10102,9408,574,3,156,2010,2,1,1.3,149000,4.0,2,2
10103,12388,1399,7,10,2010,3,3,3.5,189530,6.0,1,1
10104,44846,1172,1,1,2011,1,1,3.5,114000,6.0,1,1
10105,251,557,6,8,2019,3,1,2.5,39552,4.0,1,2
10106,6899,0,3,157,2004,8,2,1.7,0,4.0,1,2
10107,54568,1363,1,61,2012,1,2,4.6,255406,8.0,1,1
10108,15994,761,6,6,2010,3,2,1.8,184000,4.0,1,2
10109,15053,0,3,1166,2014,2,1,1.5,130000,4.0,1,1
10110,15681,891,5,7,2016,3,6,2.0,314772,4.0,1,2
10111,3450,0,4,632,2001,2,2,1.3,74000,4.0,4,2
10112,26030,382,2,78,2017,2,1,1.5,52062,4.0,1,2
10113,1200,0,12,91,1996,5,4,2.0,3018,4.0,4,2
10114,941,1714,6,85,2017,3,2,3.5,50243,6.0,1,2
10115,49751,765,20,88,2015,1,3,2.0,62575,4.0,1,2
10116,157,0,7,445,1939,10,2,2.4,126000,4.0,1,3
10117,19130,2084,4,11,1998,5,3,2.5,270000,4.0,4,3
10118,30750,777,5,24,2014,8,3,2.5,146216,4.0,1,2
10119,9408,0,6,44,2006,2,2,1.5,115000,4.0,3,2
10120,784,394,6,8,2014,3,1,2.5,102397,4.0,1,2
10121,784,1537,6,18,2009,1,1,3.3,472304,6.0,1,1
10122,20071,585,6,6,2013,2,1,1.8,102400,4.0,1,2
10123,10976,475,23,82,2012,2,2,1.4,127520,4.0,4,2
10124,40142,1811,1,17,2010,1,2,4.6,357246,8.0,1,1
10125,7527,891,12,1168,2016,2,2,2.0,113600,4.0,2,2
10126,27654,1003,5,14,2016,3,2,1.6,87510,4.0,1,2
10127,39499,1003,20,130,2016,1,3,1.6,45482,4.0,1,2
10128,9408,0,35,797,2004,7,2,3.0,168000,6.0,1,2
10129,7683,810,5,14,2016,3,2,1.8,121840,4.0,1,2
10130,27174,831,11,268,2011,1,2,2.4,97277,4.0,1,2
10131,21400,0,7,139,2008,3,3,2.2,232000,4.0,2,3
10132,10349,0,16,1170,2006,3,2,2.0,215000,4.0,2,1
10133,15000,2265,6,122,2019,6,1,1.5,22000,4.0,2,2
10134,549,574,3,156,2010,2,1,1.3,245070,4.0,1,2
10135,470,1017,7,33,2017,3,2,2.0,35874,4.0,1,1
10136,12858,702,18,322,2009,3,2,1.4,15675,4.0,4,2
10137,14740,781,16,54,2012,1,2,2.5,169000,4.0,2,1
10138,25889,707,20,88,2011,1,3,2.0,83667,4.0,1,2
10139,8311,1282,2,45,2007,1,3,2.0,63558,4.0,1,2
10140,8467,0,21,124,2004,8,2,2.3,0,5.0,4,2
10141,45542,891,5,43,2016,1,3,2.0,88585,4.0,1,2
10142,10663,988,6,6,2007,3,1,1.5,216000,4.0,1,2
10143,11992,687,5,14,2010,3,2,1.6,124900,4.0,1,2
10144,28830,125,5,14,2013,3,2,1.6,56764,4.0,1,2
10145,7840,1132,6,6,2006,3,1,1.5,0,4.0,1,2
10146,392,1018,42,658,2011,3,2,3.0,260128,6.0,1,1
10147,706,765,16,270,2015,3,2,2.0,111285,4.0,1,1
10148,17327,271,3,3,2014,6,1,1.5,121000,4.0,1,2
10149,5018,779,6,8,2013,3,1,2.5,190549,4.0,1,2
10150,25456,642,2,154,2012,3,2,2.0,135965,4.0,1,2
10151,15994,449,12,942,2016,3,2,1.4,93521,4.0,1,2
10152,14113,0,8,137,2005,8,2,1.6,155000,4.0,4,2
10153,5018,1079,5,14,2018,3,2,2.0,61398,4.0,1,2
10154,3450,1017,7,33,2017,3,2,2.0,50930,4.0,1,3
10155,11917,0,4,11,1996,4,3,2.5,5451812,6.0,4,3
10156,17484,583,5,14,2011,3,2,1.6,128147,4.0,1,2
10157,26180,836,5,7,2010,3,2,2.0,51476,4.0,1,2
10158,68994,0,7,10,2014,9,2,3.5,42774,6.0,2,3
10159,6586,0,3,30,1998,7,2,1.4,152000,4.0,4,2
10160,41193,1131,5,5,2013,1,3,2.0,120456,4.0,1,2
10161,12585,687,5,14,2010,3,2,1.6,128965,4.0,1,2
10162,3136,0,4,66,1994,1,4,4.0,272000,6.0,1,1
10163,16308,0,12,91,2013,3,2,2.5,96000,5.0,2,2
10164,10349,0,10,97,2000,2,2,2.5,200000,6.0,4,3
10165,8500,0,15,128,2006,2,2,1.5,134000,4.0,3,2
10166,18817,0,7,1171,2005,4,4,2.3,444444,4.0,4,3
10167,17249,0,12,25,2014,3,1,1.8,1000,4.0,1,2
10168,11290,0,6,6,2007,2,1,1.4,264000,4.0,1,2
10169,12231,0,6,28,2013,2,2,1.5,130000,4.0,1,2
10170,44752,880,20,130,2018,1,2,1.6,11953,4.0,1,2
10171,40,0,6,121,2004,2,6,1.3,123000,4.0,1,2
10172,18346,1003,5,14,2016,3,6,1.6,33553,4.0,1,2
10173,21169,0,6,6,2014,2,1,1.8,76000,4.0,1,2
10174,627,502,3,30,2013,3,1,1.5,95822,4.0,1,2
10175,9565,915,13,105,2014,2,2,3.0,191373,6.0,1,1
10176,10036,891,5,7,2016,3,6,2.0,689476,4.0,1,2
10177,2352,1018,13,31,2011,3,3,3.0,232554,6.0,1,1
10178,627,765,7,36,2015,1,2,2.0,0,4.0,1,1
10179,36065,0,10,21,2011,1,3,3.5,105000,6.0,2,1
10180,29793,1850,7,1172,2008,7,2,3.5,122600,6.0,2,3
10181,8781,0,6,44,2006,2,2,1.3,111000,4.0,1,2
10182,3293,1533,34,208,2016,7,2,3.6,126038,6.0,1,3
10183,76029,1011,4,66,2016,1,2,2.3,90000,4.0,1,2
10184,14113,0,4,11,2000,4,3,2.5,200000,4.0,4,3
10185,32578,1091,5,24,2016,8,3,2.5,117595,4.0,1,2
10186,32302,1604,7,10,2014,3,2,5.5,101424,8.0,1,1
10187,12231,1131,18,178,2013,3,2,2.0,35008,4.0,1,2
10188,9252,765,5,7,2015,3,6,2.0,640791,4.0,1,2
10189,3920,779,6,8,2013,3,2,2.5,308694,4.0,1,2
10190,21639,639,2,50,2014,3,3,2.0,101922,4.0,1,2
10191,9408,1090,18,278,2008,1,3,2.0,60928,4.0,1,2
10192,25716,765,10,564,2015,1,2,2.0,97527,4.0,2,1
10193,12544,765,4,220,2015,3,2,2.0,72114,4.0,1,2
10194,30326,1091,5,24,2016,6,3,2.5,40877,4.0,1,2
10195,17876,595,6,27,2015,2,2,1.5,71300,4.0,1,2
10196,7527,0,15,320,2008,3,2,1.5,113111,4.0,1,2
10197,4234,0,12,25,2002,3,4,2.0,0,6.0,4,2
10198,10000,1268,3,454,2012,8,2,1.5,145000,4.0,1,2
10199,10192,881,1,237,2015,3,1,2.5,40386,4.0,1,2
10200,2666,919,10,297,2012,7,2,3.0,92141,6.0,1,3
10201,65817,830,3,30,2019,3,2,1.5,14542,4.0,1,2
10202,18503,584,5,14,2014,3,2,1.8,150000,6.0,2,2
10203,20698,0,6,615,2013,2,1,1.8,100000,4.0,3,2
10204,35617,1249,2,239,2017,3,2,2.5,56486,4.0,1,2
10205,28909,831,5,14,2017,3,3,1.6,98000,4.0,1,2
10206,47217,891,5,5,2016,1,3,2.0,149476,4.0,1,2
10207,6899,0,43,1173,2003,2,2,1.6,84000,4.0,1,2
10208,19384,583,5,14,2011,3,2,1.6,127983,4.0,1,2
10209,188,781,6,8,2012,1,1,2.5,268683,4.0,1,2
10210,3450,831,5,7,2011,3,1,2.4,224349,4.0,1,2
10211,16778,531,5,14,2012,3,2,1.6,41279,4.0,1,2
10212,21012,0,6,6,2012,3,1,1.8,165000,4.0,1,2
10213,25,0,15,320,2005,2,2,1.5,145000,4.0,1,2
10214,862,333,4,40,2014,3,1,2.0,186048,4.0,1,2
10215,15486,609,3,3,2016,2,2,1.3,66890,4.0,1,2
10216,21395,781,5,24,2012,6,3,2.5,216000,4.0,1,2
10217,11290,891,5,7,2016,3,6,2.0,257646,4.0,1,2
10218,4704,0,8,224,1997,2,4,1.4,0,4.0,4,2
10219,1490,562,2,50,2015,3,2,1.4,167317,4.0,1,2
10220,48867,930,5,43,2018,1,3,1.7,52782,4.0,1,2
10221,6586,259,2,78,2014,2,1,1.4,112123,4.0,1,2
10222,6743,0,3,3,2003,2,2,1.3,134000,2.0,3,2
10223,282,2455,1,17,2008,1,2,4.7,218126,8.0,1,1
10224,18760,891,5,7,2016,3,6,2.0,245705,4.0,1,2
10225,14740,765,5,7,2015,3,6,2.0,50534,4.0,1,2
10226,26804,1131,5,5,2013,1,3,2.0,52326,4.0,1,2
10227,549,1750,6,18,2008,1,1,3.3,269013,6.0,1,1
10228,24148,0,23,1175,2015,1,2,2.4,92800,4.0,2,1
10229,19601,0,7,47,2006,1,2,3.5,180000,6.0,2,1
10230,15367,761,6,6,2010,3,1,1.8,93000,4.0,1,2
10231,314,2410,7,10,2010,3,2,6.2,274771,8.0,1,3
10232,13172,761,6,6,2010,2,1,1.8,90532,4.0,1,2
10233,3136,781,6,8,2012,3,1,2.5,159379,4.0,1,2
10234,49864,1621,5,1176,2017,1,2,3.3,44800,6.0,1,1
10235,1882,746,6,6,2009,3,1,1.5,142426,4.0,1,2
10236,15681,585,5,14,2013,3,2,1.8,41600,4.0,2,2
10237,1490,1360,1,17,2013,1,2,4.6,154115,8.0,1,1
10238,18189,697,5,14,2015,3,2,1.8,17000,4.0,1,2
10239,3763,0,12,101,1997,2,4,2.0,25000,4.0,4,2
10240,59338,831,5,43,2017,1,2,1.6,35477,4.0,1,2
10241,8386,639,5,7,2014,3,6,2.0,565573,4.0,1,2
10242,21768,707,20,70,2011,1,3,2.0,119315,4.0,1,2
10243,24148,0,18,178,2014,3,1,2.4,66000,6.0,2,2
10244,6899,0,26,109,2000,1,4,2.5,348800,6.0,1,3
10245,6899,874,12,477,2013,2,2,1.0,44333,4.0,1,2
10246,28532,765,20,70,2015,1,3,2.0,145572,4.0,1,2
10247,27921,777,5,24,2014,8,3,2.5,184700,4.0,1,2
10248,6272,364,2,226,2012,2,2,1.0,75407,4.0,1,2
10249,3763,790,17,501,2009,3,2,1.6,91930,4.0,1,2
10250,18189,0,4,205,2017,2,2,1.6,53000,4.0,1,2
10251,32772,777,5,24,2014,8,3,2.5,50877,4.0,1,2
10252,10976,0,6,44,2007,3,2,1.3,145000,4.0,1,2
10253,549,474,23,82,2013,2,2,1.4,170459,4.0,1,2
10254,23521,0,6,325,2013,3,2,2.5,145000,4.0,2,2
10255,5802,1055,7,10,2013,3,3,3.5,107800,6.0,1,3
10256,27284,881,6,8,2015,3,1,2.5,80000,4.0,2,2
10257,13589,531,5,14,2012,3,2,1.6,162911,4.0,1,2
10258,6429,1405,10,21,2009,1,3,3.0,262072,6.0,1,1
10259,13799,779,2,45,2011,1,3,2.2,148076,4.0,1,2
10260,15524,761,6,6,2010,2,1,1.8,124000,4.0,2,2
10261,8781,642,18,178,2012,3,2,2.0,46208,4.0,1,2
10262,62095,714,6,144,2018,3,1,3.0,80000,8.0,3,2
10263,3763,779,6,8,2013,3,1,2.5,124912,4.0,1,2
10264,470,1399,7,10,2010,3,3,3.5,229904,6.0,1,1
10265,8006,836,5,7,2010,3,6,2.0,66760,4.0,1,2
10266,706,585,5,14,2013,3,2,1.8,230746,4.0,1,2
10267,1960,830,6,48,2019,3,2,1.5,0,4.0,1,2
10268,8781,642,18,178,2012,3,2,2.0,46208,4.0,1,2
10269,18189,1131,12,577,2013,3,2,2.0,134400,4.0,2,2
10270,2038,1058,5,5,2012,1,2,3.5,258493,6.0,1,1
10271,13328,0,7,47,2004,1,4,3.7,136000,6.0,2,1
10272,7840,0,15,128,2006,2,2,1.5,143000,4.0,1,2
10273,8467,0,10,189,1997,3,6,2.5,111111,6.0,2,3
10274,31047,1077,5,112,2019,2,2,2.0,12000,4.0,2,2
10275,4000,0,16,54,2003,5,2,2.5,1000,6.0,2,1
10276,26500,1017,5,1178,2017,1,2,2.0,46932,4.0,1,2
10277,6586,1282,2,45,2007,1,3,2.0,74588,4.0,1,2
10278,17249,502,6,27,2013,2,1,1.5,90000,4.0,1,2
10279,26149,971,20,70,2016,1,3,2.2,105344,4.0,1,2
10280,9408,1109,3,3,2014,2,1,1.3,139000,4.0,1,2
10281,5175,765,5,7,2015,3,6,2.0,537500,4.0,1,2
10282,36774,833,2,45,2015,1,3,2.2,92825,4.0,1,2
10283,40064,1003,20,130,2016,1,2,1.6,48536,4.0,1,2
10284,11290,1266,3,3,2014,2,1,1.5,60000,4.0,1,2
10285,31361,0,5,1179,2011,8,3,2.5,77000,4.0,1,3
10286,18817,3989,24,1181,2006,1,2,5.6,219200,8.0,1,1
10287,13172,1793,7,10,2011,3,3,5.5,325811,8.0,1,1
10288,3450,1325,16,166,2019,1,2,2.5,15480,4.0,1,1
10289,6115,0,8,12,2000,3,2,1.8,240000,4.0,4,2
10290,8900,0,19,67,2001,1,4,2.0,190000,4.0,2,2
10291,549,1493,7,153,2016,1,2,3.5,91493,6.0,1,3
10292,10976,765,5,7,2015,3,6,2.0,662021,4.0,1,2
10293,282,753,5,7,2012,3,1,2.4,93816,4.0,1,2
10294,4391,474,23,82,2013,1,2,1.4,107054,4.0,1,2
10295,25089,0,3,49,2012,1,6,2.4,87792,4.0,1,2
10296,2744,1131,16,270,2013,1,2,2.0,108259,4.0,1,1
10297,6272,0,12,91,2000,3,2,2.8,250000,6.0,2,2
10298,5645,0,12,101,1997,2,2,1.4,220000,4.0,4,2
10299,314,2410,7,10,2010,3,2,6.2,274771,8.0,1,3
10300,6272,0,15,1182,2004,3,2,2.5,156000,6.0,1,1
10301,25716,1292,10,21,2016,1,2,3.0,0,6.0,1,1
10302,3800,0,21,1183,2001,3,2,1.6,11111111,4.0,1,2
10303,94,441,5,7,2015,3,1,2.4,261928,4.0,1,2
10304,941,1750,6,18,2008,3,1,3.3,226094,6.0,1,1
10305,32302,1604,7,10,2014,3,3,5.5,101424,8.0,1,1
10306,6899,0,6,1184,2002,2,2,1.3,102000,4.0,1,2
10307,65858,0,7,19,2014,8,3,2.2,120000,6.0,4,3
10308,38574,0,7,10,2013,3,2,3.5,143000,6.0,2,1
10309,42337,0,7,10,2013,3,2,3.5,150000,6.0,2,3
10310,11290,0,7,1185,2004,3,2,3.2,100000,6.0,4,3
10311,314,1624,7,10,2009,3,3,3.5,266061,6.0,1,1
10312,10192,1047,18,322,2007,2,3,1.6,1000,1.0,4,2
10313,314,781,16,54,2012,1,2,2.5,204579,4.0,1,1
10314,7527,1203,2,308,2011,7,2,3.6,168350,6.0,1,3
10315,16568,629,5,14,2015,3,3,1.6,100535,4.0,1,2
10316,53580,833,5,5,2015,1,3,2.2,143470,4.0,1,2
10317,5959,781,6,76,2012,1,2,2.5,159901,4.0,1,2
10318,34497,0,7,129,2014,3,2,3.5,100358,6.0,2,1
10319,3500,0,45,1186,2001,3,2,2.0,133502,4.0,1,2
10320,9408,0,10,664,1999,3,2,2.5,250000,8.0,2,3
10321,1803,761,6,6,2010,2,1,1.8,258909,4.0,1,2
10322,17719,781,5,24,2012,8,3,2.5,52600,4.0,1,2
10323,627,125,33,539,2013,2,2,1.6,134035,4.0,1,2
10324,8006,893,5,106,2008,2,3,1.6,62444,4.0,1,2
10325,11917,0,4,11,2000,4,4,2.3,300000,4.0,4,3
10326,20385,562,40,634,2015,1,2,1.4,58000,4.0,1,2
10327,42933,784,6,28,2017,2,2,1.5,50909,4.0,1,2
10328,28225,0,34,1187,2000,1,2,5.9,60800,8.0,1,1
10329,784,586,6,6,2012,2,1,1.8,174285,4.0,1,2
10330,18817,690,3,3,2016,2,2,1.5,49600,4.0,1,2
10331,9408,0,6,41,2003,8,4,2.0,200000,4.0,1,1
10332,15988,502,6,28,2013,6,1,1.5,88777,4.0,1,2
10333,37984,891,5,7,2016,3,2,2.0,101200,4.0,1,2
10334,26657,0,6,151,2014,3,2,2.5,128320,4.0,2,2
10335,157,585,6,6,2013,3,1,1.8,321616,4.0,1,2
10336,14113,843,6,6,2008,2,1,1.5,95520,4.0,3,2
10337,23521,777,6,8,2014,3,2,2.5,147845,4.0,1,2
10338,13322,583,2,226,2018,2,2,1.0,62499,4.0,1,2
10339,314,1646,1,61,2015,1,2,4.6,102907,8.0,1,1
10340,627,1750,6,18,2008,3,1,3.3,277405,6.0,1,1
10341,2300,0,26,385,2005,2,2,1.3,23000000,4.0,4,1
10342,13454,1347,5,24,2008,8,3,2.5,93281,4.0,1,2
10343,1725,1324,6,18,2010,1,1,3.3,226198,6.0,1,1
10344,30351,1131,5,5,2013,1,3,2.0,149038,4.0,1,2
10345,43416,971,5,5,2016,1,3,2.2,137986,4.0,1,2
10346,392,1325,6,8,2019,3,2,2.5,12336,4.0,1,2
10347,11726,308,3,3,2015,2,1,1.5,102528,4.0,1,2
10348,19444,0,6,6,2012,2,1,1.8,137000,4.0,3,2
10349,25716,891,5,14,2016,3,2,2.0,45500,4.0,2,2
10350,1300,0,12,1188,1985,4,2,1.7,0,4.0,4,3
10351,10349,0,7,58,2001,3,4,3.2,0,6.0,2,3
10352,19000,0,5,14,2013,2,2,1.8,95000,4.0,2,2
10353,12544,1131,12,25,2013,3,2,2.0,112000,4.0,4,2
10354,36065,1624,1,9,2009,1,2,3.5,155200,6.0,2,1
10355,392,441,5,7,2015,3,1,2.4,77830,4.0,1,2
10356,1725,1363,7,47,2012,1,3,4.6,180659,8.0,1,1
10357,36899,1091,5,24,2016,8,3,2.5,110169,4.0,1,2
10358,7213,875,19,337,2012,2,2,1.0,111111,3.0,1,2
10359,15367,0,5,14,2010,3,2,1.8,230400,4.0,2,2
10360,3450,586,6,6,2012,2,1,1.8,35083,4.0,1,2
10361,16308,0,7,58,2003,3,4,3.2,160986,6.0,2,3
10362,9565,397,1,110,2016,2,1,1.8,71904,4.0,1,2
10363,14113,765,4,220,2015,3,2,2.0,54000,4.0,1,2
10364,14113,0,6,28,2013,2,1,1.5,100000,4.0,3,2
10365,10663,0,11,418,2003,1,2,3.7,216000,6.0,1,1
10366,14740,0,6,8,2007,3,1,2.4,348800,4.0,3,2
10367,314,382,4,40,2015,3,1,2.0,91760,4.0,1,2
10368,6429,830,3,263,2019,3,2,1.5,4088,4.0,1,2
10369,29094,642,20,88,2012,1,3,2.0,78732,4.0,1,2
10370,19312,707,5,43,2011,1,3,2.0,199660,4.0,1,2
10371,44843,1249,5,24,2017,6,3,2.5,105743,4.0,1,2
10372,30,0,15,320,2005,2,2,1.5,117000,4.0,3,2
10373,32744,765,2,45,2015,1,3,2.0,48294,4.0,1,2
10374,11290,891,5,7,2016,3,6,2.0,256355,4.0,1,2
10375,4077,0,10,149,1995,2,2,1.8,285000,4.0,4,3
10376,8467,0,15,320,2007,3,6,1.5,138000,4.0,1,2
10377,11604,639,5,7,2014,3,6,2.0,432435,4.0,1,2
10378,14269,1017,36,816,2017,1,3,2.0,50531,4.0,1,1
10379,42400,1003,20,130,2016,1,3,1.6,75300,4.0,1,2
10380,11917,843,6,6,2008,2,1,1.5,190000,4.0,1,2
10381,7056,873,19,337,2014,2,2,1.0,10000,4.0,1,2
10382,23521,0,6,8,2014,3,2,2.5,167680,4.0,2,2
10383,15681,891,5,7,2016,3,6,2.0,276546,4.0,1,2
10384,17249,0,19,69,2009,6,2,2.0,124000,4.0,3,2
10385,16621,0,5,14,2012,3,2,1.8,83000,4.0,2,2
10386,1700,0,31,949,2001,5,2,2.0,255000,4.0,4,2
10387,47,1493,1,9,2016,1,2,3.5,65981,6.0,1,2
10388,94,0,3,3,2005,2,2,1.3,0,4.0,1,2
10389,14113,0,6,6,2007,2,1,1.5,0,4.0,1,2
10390,34108,777,5,24,2014,8,3,2.5,97010,4.0,1,2
10391,54882,1327,6,734,2011,1,2,4.0,137600,6.0,1,1
10392,941,584,12,25,2014,3,3,1.8,69248,4.0,1,2
10393,220,259,2,78,2014,2,1,1.4,110958,4.0,1,2
10394,45473,1249,6,76,2017,1,2,2.5,17600,4.0,1,1
10395,12544,831,5,7,2011,3,2,2.4,98000,4.0,1,2
10396,16766,584,2,50,2014,3,2,1.8,59532,4.0,1,2
10397,31,1113,21,261,2012,3,2,3.7,291840,6.0,1,2
10398,10036,891,5,7,2016,3,6,2.0,513137,4.0,1,2
10399,6272,790,5,14,2009,3,3,1.6,53256,4.0,1,2
10400,15367,765,5,7,2015,3,6,2.0,51274,4.0,1,2
10401,16621,1511,5,59,2010,7,2,3.8,151977,4.0,1,2
10402,13485,765,5,7,2015,3,6,2.0,30363,4.0,1,2
10403,22947,836,5,43,2010,1,3,2.0,199356,4.0,1,2
10404,22580,779,6,8,2013,3,1,2.5,166720,4.0,1,2
10405,3450,557,6,8,2019,3,1,2.5,9626,4.0,1,2
10406,9722,0,7,180,2001,3,2,2.6,20017,6.0,2,3
10407,3293,1086,2,239,2012,3,2,3.6,128195,6.0,1,2
10408,13799,0,6,28,2012,2,1,1.5,96000,4.0,1,2
10409,14113,761,6,6,2010,2,1,1.8,123270,4.0,1,2
10410,16838,419,15,227,2013,2,2,1.2,59000,4.0,1,2
10411,22580,1017,7,33,2017,3,2,2.0,50930,4.0,1,3
10412,57526,1017,5,5,2017,1,3,2.0,40950,4.0,1,2
10413,87027,1572,7,370,2019,7,2,3.0,0,6.0,1,1
10414,20385,0,15,37,2013,2,2,1.6,62000,4.0,1,2
10415,6586,1163,6,44,2010,2,2,1.0,39000,4.0,1,2
10416,627,917,10,38,2013,3,1,3.0,195941,6.0,1,3
10417,18503,0,6,6,2010,2,1,1.8,141000,4.0,1,2
10418,19676,531,5,14,2012,3,2,1.6,152000,4.0,1,2
10419,7527,0,3,216,2005,8,2,2.4,225000,4.0,1,2
10420,18817,609,6,8,2018,3,1,2.5,35058,4.0,1,2
10421,6272,789,2,50,2009,3,2,1.6,66444,4.0,1,2
10422,706,986,1,387,2010,3,1,2.4,275654,4.0,1,2
10423,470,753,5,7,2012,3,1,2.4,202864,4.0,1,2
10424,1646,1058,7,10,2012,3,3,3.5,240987,6.0,1,1
10425,5331,0,8,12,1997,2,2,1.6,2000,4.0,4,2
10426,15681,0,7,445,2001,3,6,5.0,220000,8.0,2,3
10427,314,259,2,78,2014,2,1,1.4,131893,4.0,1,2
10428,20005,531,5,14,2012,3,2,1.6,107179,4.0,1,2
10429,3293,1659,6,131,2014,3,2,5.7,0,8.0,1,1
10430,43626,770,5,43,2016,1,3,1.7,122856,4.0,1,2
10431,8467,0,8,140,2000,6,2,1.6,131000,4.0,4,2
10432,549,1234,21,261,2011,3,2,3.7,134157,6.0,1,1
10433,8781,0,15,128,2007,2,2,1.5,150300,4.0,1,2
10434,8781,0,15,74,2002,8,2,2.0,175000,4.0,3,2
10435,31361,0,24,759,2012,2,2,3.3,52000,6.0,1,1
10436,2666,382,4,40,2015,3,1,2.0,100747,4.0,1,2
10437,21950,0,6,8,2014,7,2,2.5,92000,4.0,2,2
10438,10349,0,12,25,2009,3,2,2.5,166400,5.0,1,2
10439,188,831,5,7,2011,3,1,2.4,108826,4.0,1,2
10440,35617,765,2,45,2015,1,3,2.0,123843,4.0,1,2
10441,21893,503,6,28,2012,2,2,1.5,58600,4.0,1,2
10442,1646,1131,4,40,2013,3,1,2.0,174619,4.0,1,2
10443,9408,0,7,1193,1992,3,4,3.7,123000,6.0,4,3
