,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
10881,4234,308,6,6,2014,2,1,1,1.8,208702,4.0,1,2,1,1,4,12
10882,45542,639,5,5,2014,1,1,3,2.0,55112,4.0,1,2,1,1,1,4
10883,2200,967,15,462,1996,3,0,4,1.1,220000,6.0,4,3,1,1,6,0
10884,19278,707,20,88,2011,1,1,3,2.0,130663,4.0,1,2,1,1,2,4
10885,3,-,2,50,2018,3,0,2,1.4,61000,4.0,2,2,1,1,4,8
10886,23521,-,2,78,2012,2,0,5,1.4,188000,4.0,1,2,1,1,14,10
10887,12544,629,12,315,2015,3,0,2,1.6,270000,4.0,4,2,1,1,3,2
10889,22900,732,3,3,2018,2,1,2,1.3,2635,4.0,1,2,1,1,1,4
10890,32578,639,5,43,2014,1,1,3,2.0,131084,4.0,1,2,1,1,3,4
10891,6429,934,6,8,2015,3,1,2,2.5,115858,4.0,1,2,1,1,2,12
10892,14583,1327,6,8,2018,3,1,2,2.5,29682,4.0,1,2,1,1,2,12
10893,24283,765,2,51,2015,1,1,6,2.0,109497,4.0,1,2,1,1,3,4
10894,19444,890,18,178,2016,3,1,2,2.0,417767,4.0,1,2,1,1,3,4
10895,26108,1131,20,88,2013,1,1,3,2.0,111307,4.0,1,2,1,1,3,4
10896,12544,765,5,7,2015,3,1,6,2.0,536212,4.0,1,2,1,1,9,4
10897,4391,402,18,594,2017,3,1,1,1.6,103470,4.0,1,2,1,1,1,12
10898,10036,-,6,6,2007,2,0,1,1.5,257000,4.0,1,2,1,2,1,8
10899,27294,986,11,268,2010,1,1,2,2.4,81256,4.0,1,2,1,1,6,4
10902,7527,-,6,41,2003,8,0,2,2.0,250000,4.0,3,2,1,2,1,2
10903,470,473,2,50,2014,3,1,2,1.4,100685,4.0,1,2,1,1,2,12
10904,18817,639,5,14,2014,2,0,2,2.0,110000,4.0,2,2,1,1,3,6
10905,627,924,15,334,2017,3,1,2,1.8,0,4.0,1,2,1,1,4,12
10906,188,308,6,6,2014,1,1,1,1.8,187334,4.0,1,2,1,1,3,12
10908,14740,639,4,220,2014,2,1,2,2.0,90000,4.0,2,2,1,1,2,12
10909,45,-,3,3,2006,2,0,2,1.3,127000,4.0,1,2,1,2,2,5
10910,13799,-,4,11,1996,4,0,3,2.5,210000,4.0,4,3,1,1,3,2
10911,23521,1750,6,805,2008,1,1,1,3.3,190000,6.0,1,1,1,1,3,12
10912,14269,1249,6,8,2017,3,1,2,2.5,48035,4.0,1,2,1,1,7,12
10913,15681,-,13,98,2007,3,1,2,3.2,304000,6.0,2,1,1,1,4,12
10914,1490,1131,4,4,2013,1,1,2,2.0,131272,4.0,1,2,1,1,5,12
10915,25591,380,5,14,2014,3,1,2,1.6,140000,4.0,1,2,1,1,3,4
10916,47076,765,20,88,2015,1,1,3,2.0,118366,4.0,1,2,1,1,3,4
10917,30,-,3,3,2004,2,0,2,1.3,150000,4.0,1,2,1,2,1,4
10919,8154,1486,3,3,2010,3,1,1,1.3,0,4.0,2,2,1,2,1,2
10920,41400,833,2,45,2015,1,1,3,2.2,70003,4.0,1,2,1,1,4,4
10921,13485,-,34,718,2006,8,0,6,3.3,135000,6.0,1,2,1,1,5,12
10922,11917,-,3,837,2010,7,1,1,1.5,200000,4.0,4,2,2,2,7,8
10923,21326,1624,7,10,2009,3,1,2,3.5,111111,8.0,1,1,1,1,2,0
10924,23207,1664,6,131,2013,1,1,2,5.7,357933,8.0,1,1,1,1,4,12
10925,3058,784,6,48,2017,3,1,2,1.5,102322,4.0,1,2,1,1,3,12
10926,5018,-,6,6,2006,3,0,1,1.5,300000,4.0,1,2,1,1,5,6
10927,13172,1266,3,3,2014,2,1,1,1.5,60000,4.0,1,2,1,2,3,4
10928,6125,789,2,50,2009,3,1,2,1.6,78712,4.0,1,2,1,1,1,4
10929,32302,1604,7,10,2014,3,1,3,5.5,101424,8.0,1,1,1,1,4,12
10931,39201,1399,1,1142,2010,1,1,1,3.5,148250,4.0,2,1,1,1,2,12
10932,188,765,7,36,2015,1,1,2,2.0,99542,4.0,1,1,1,1,3,0
10933,35808,784,6,28,2017,2,1,2,1.5,37490,4.0,1,2,1,1,2,4
10935,470,1327,6,8,2018,3,1,2,2.5,31290,4.0,1,2,1,1,5,12
10936,19444,639,5,568,2014,2,1,2,2.0,105000,4.0,2,2,1,1,5,7
10937,3700,-,15,462,1997,3,0,2,1.0,111111,4.0,4,2,1,1,5,1
10939,73310,1077,5,5,2019,1,1,3,2.0,2730,4.0,1,2,1,1,4,4
10940,34340,765,5,5,2015,1,1,3,2.0,31251,4.0,1,2,1,1,3,4
10941,19071,380,2,171,2014,2,1,2,1.6,59295,4.0,1,2,1,1,2,4
10942,50861,877,5,43,2017,1,1,3,1.7,69527,4.0,1,2,1,1,2,4
10944,3763,1850,7,47,2008,1,1,3,3.5,366869,6.0,1,1,1,1,2,12
10945,4547,1850,7,10,2008,3,1,3,3.5,494317,6.0,1,1,1,1,2,12
10946,19444,333,4,162,2014,2,1,1,2.0,50100,4.0,1,2,1,1,4,12
10947,27284,-,4,162,2017,3,0,1,2.0,77254,4.0,1,2,1,1,2,12
10948,48610,1356,7,301,2014,3,1,2,4.6,98466,8.0,1,3,1,1,5,12
10949,6272,-,8,1143,2003,6,0,4,1.6,162000,4.0,4,2,1,1,7,4
10950,110,2225,1,61,2017,1,1,2,4.6,0,8.0,1,1,1,1,3,0
10951,33243,1131,5,5,2013,1,1,3,2.0,218280,4.0,1,2,1,1,1,4
10952,14113,308,6,6,2014,1,1,1,1.8,339710,4.0,1,2,1,1,3,12
10953,5739,761,17,55,2010,3,1,2,1.8,86382,4.0,1,2,1,1,1,4
10954,7840,-,10,125,1995,3,1,2,3.0,100000,6.0,4,3,2,1,2,2
10955,31361,3894,10,1144,2005,1,1,2,4.8,147200,8.0,2,1,1,1,1,12
10956,1490,1360,1,17,2013,1,1,2,4.6,154115,8.0,1,1,1,1,2,0
10957,40926,831,20,130,2017,1,1,3,1.6,54405,4.0,1,2,1,1,3,4
10958,6272,836,5,7,2010,3,1,6,2.0,648045,4.0,1,2,1,1,2,4
10959,5959,815,6,6,2011,2,1,1,1.8,489584,4.0,1,2,1,1,4,12
10960,7840,-,19,77,1992,1,1,4,3.0,555555,6.0,1,1,1,1,1,0
10961,19444,502,6,1145,2013,2,0,1,1.5,11000,4.0,3,2,1,1,6,12
10962,2500,-,53,1146,1997,3,0,2,1.6,162000,4.0,4,2,1,1,14,2
10963,20005,583,5,14,2011,3,1,2,1.6,35951,4.0,1,2,1,1,5,4
10964,188,1659,6,131,2014,1,1,2,5.7,101928,8.0,1,1,1,1,2,12
10965,17249,585,6,6,2013,3,1,1,1.8,6500,4.0,2,2,1,1,4,12
10966,6586,1190,6,26,2014,3,1,2,4.0,0,6.0,1,3,1,1,1,12
10967,22947,1131,20,70,2013,1,1,3,2.0,92690,4.0,1,2,1,1,3,4
10968,2666,521,2,78,2011,2,1,1,1.4,288778,4.0,1,2,1,1,2,12
10969,862,1080,9,20,2014,1,1,2,3.6,56886,6.0,1,1,1,1,2,12
10970,706,815,1,110,2011,2,1,1,1.8,116869,4.0,1,2,1,1,2,0
10971,3500,-,15,462,2001,7,0,2,1.0,200000,4.0,4,2,2,1,2,3
10972,15681,891,5,7,2016,3,1,6,2.0,317106,4.0,1,2,1,1,1,4
10974,13500,1505,6,273,2012,2,0,1,1.8,51000,4.0,1,2,1,2,3,8
10975,5331,639,12,25,2014,3,1,3,2.0,16856,4.0,1,2,1,1,2,12
10976,5959,781,6,76,2012,1,0,2,2.5,159901,4.0,1,2,1,1,11,12
10977,13485,-,11,22,2008,1,0,4,4.7,201567,8.0,1,1,1,1,3,6
10978,90,-,6,8,2012,3,0,2,2.5,0,4.0,1,2,1,1,2,0
10979,34497,-,6,8,2015,3,0,2,2.5,11500,4.0,2,2,1,1,11,8
10980,26657,919,7,47,2012,1,1,3,3.0,271701,6.0,1,1,1,1,3,12
10981,44517,1091,5,24,2016,6,1,3,2.5,124708,4.0,1,2,1,1,4,4
10982,13172,1249,6,472,2017,3,1,2,2.5,60000,4.0,2,2,1,1,2,12
10983,30417,380,4,4,2014,1,1,2,1.6,70165,4.0,1,2,1,1,3,4
10984,15681,-,10,65,2005,3,1,2,3.0,0,6.0,2,3,1,1,2,10
10985,10100,-,19,77,1998,1,0,2,3.0,0,6.0,4,1,1,1,5,2
10986,9252,1273,20,88,2009,1,1,3,2.7,56629,4.0,1,2,1,1,1,4
10987,25089,1399,7,1147,2010,1,1,2,3.5,126000,6.0,1,1,1,1,4,9
10988,11563,687,5,14,2010,3,1,2,1.6,130814,4.0,1,2,1,1,1,4
10989,25399,1756,5,59,2009,3,1,2,3.8,142380,4.0,1,2,1,1,13,4
10990,188,289,4,4,2008,3,1,1,0.4,209843,4.0,1,2,1,1,4,0
10991,14113,-,3,30,2008,3,0,1,1.3,140000,4.0,3,2,1,1,3,7
10992,220,919,10,21,2012,1,1,3,3.0,273962,6.0,1,1,1,1,3,0
10993,627,836,6,26,2012,3,1,2,2.7,394069,4.0,1,3,1,1,2,12
10994,11133,394,6,8,2014,3,1,1,2.5,179381,4.0,1,2,1,1,2,12
10995,1800,-,53,612,1996,3,1,2,1.6,123333,4.0,4,2,1,1,13,4
10996,14113,-,4,205,2013,3,0,2,1.6,102581,4.0,1,2,1,1,3,12
10998,10506,1533,2,435,2016,1,1,2,3.6,91822,6.0,1,1,1,1,3,12
11000,36065,-,19,77,2010,1,1,2,3.8,70000,6.0,1,1,2,1,8,6
11001,26657,919,7,47,2012,1,1,3,3.0,271701,6.0,1,1,1,1,3,12
11002,25889,629,5,14,2015,3,1,2,1.6,103891,4.0,1,2,1,1,3,4
11004,26030,382,2,78,2017,2,1,1,1.5,52062,4.0,1,2,1,1,5,0
11005,14966,836,20,130,2010,3,1,3,2.0,201935,4.0,1,2,1,1,3,4
11007,2274,247,3,156,2014,2,1,1,1.3,149970,4.0,1,2,1,1,4,0
11008,41632,891,5,5,2016,1,1,3,2.0,150415,4.0,1,2,1,1,3,4
11010,5883,790,17,55,2009,3,1,2,1.6,117685,4.0,1,2,1,1,1,4
11011,14740,-,34,490,2009,1,1,2,2.0,122000,4.0,2,2,1,1,3,6
11012,2038,738,2,50,2017,3,1,2,1.4,71498,4.0,1,2,1,1,7,12
11013,20385,-,19,150,2009,1,1,2,3.0,0,6.0,2,1,1,1,1,10
11014,3293,832,6,26,2014,1,1,2,2.7,64994,4.0,1,3,1,1,4,12
11015,11290,-,6,1148,2004,8,0,2,2.0,170000,4.0,1,2,1,2,1,2
11016,5488,394,6,8,2014,3,1,1,2.5,109798,4.0,1,2,1,1,3,12
11017,16308,779,21,1149,2013,3,1,2,2.5,125000,4.0,2,2,1,1,4,12
11018,11604,-,6,44,2006,3,0,2,1.3,170032,4.0,1,2,1,1,2,6
11020,49751,1017,5,7,2017,3,1,2,2.0,43178,4.0,1,2,1,1,3,4
11022,1098,394,6,8,2014,3,1,1,2.5,398069,4.0,1,2,1,1,2,12
11023,15100,687,5,14,2010,3,1,2,1.6,98578,4.0,1,2,1,1,1,4
11024,20385,-,6,27,2014,2,0,1,1.5,102880,1.0,3,2,1,1,5,0
11025,25591,639,5,43,2014,1,1,3,2.0,251201,4.0,1,2,1,1,1,4
11026,21796,777,6,8,2014,3,1,2,2.5,77803,4.0,2,2,1,1,2,0
11027,7840,1236,3,3,2011,2,0,1,1.3,112000,4.0,1,2,1,2,2,8
11028,25089,-,18,178,2016,3,0,2,2.4,116800,4.0,2,2,1,1,3,8
11029,23521,1091,6,8,2016,3,0,2,2.5,123000,4.0,1,2,1,1,2,12
11030,392,579,6,8,2017,3,1,1,2.5,61939,4.0,1,2,1,1,2,0
11031,7683,1051,3,263,2016,3,1,2,2.4,154854,4.0,1,2,1,1,4,12
11033,5018,934,1,295,2015,3,1,2,2.5,70154,6.0,1,3,1,1,3,12
11034,48403,765,5,5,2015,1,1,3,2.0,110000,4.0,1,2,1,1,3,4
11035,52373,-,6,1151,2007,1,1,2,4.7,174300,8.0,2,1,1,1,1,4
11036,470,2225,1,61,2017,1,1,2,4.6,69918,8.0,1,1,1,1,3,0
11037,9408,-,10,149,2005,7,0,2,2.0,110000,4.0,2,3,2,2,2,6
11038,69935,1646,1,17,2015,1,1,2,4.6,273493,8.0,1,1,1,1,1,0
11040,23207,1003,5,14,2016,3,1,3,1.6,33017,4.0,1,2,1,1,3,4
11041,52059,1363,1,61,2012,1,1,2,4.6,229334,8.0,1,1,1,1,2,0
11042,6000,-,7,58,1997,3,1,4,3.2,258000,6.0,1,3,1,1,15,6
11043,14113,1131,4,220,2013,3,1,2,2.0,116800,4.0,2,2,1,1,2,8
11044,25873,751,18,1152,2013,1,0,2,2.4,107150,4.0,1,2,1,1,14,6
11045,16935,586,5,556,2012,3,1,2,1.8,97000,4.0,2,2,1,1,11,12
11046,33870,1091,6,1153,2016,3,1,2,2.5,19000,4.0,2,2,1,1,1,12
11047,19121,531,5,14,2012,3,1,2,1.6,103490,4.0,1,2,1,1,1,4
11048,470,1750,6,18,2008,1,1,1,3.3,182024,6.0,1,1,1,1,2,12
11049,15530,836,20,130,2010,3,1,3,2.0,146664,4.0,1,2,1,1,3,4
11050,26500,764,18,178,2016,3,1,2,1.7,30157,4.0,1,2,1,1,3,4
11052,18240,583,5,14,2011,3,1,2,1.6,154900,4.0,1,2,1,1,3,4
11053,2117,1003,15,37,2016,1,1,2,1.6,181997,4.0,1,1,1,1,2,0
11055,16621,915,10,21,2014,1,1,3,3.0,110715,6.0,1,1,1,1,3,0
11056,3000,-,12,101,1996,2,0,2,1.6,160000,4.0,4,2,1,1,5,2
11057,2195,1850,7,10,2008,3,1,3,3.5,290922,6.0,1,3,1,1,1,12
11058,470,629,4,205,2015,3,1,2,1.6,111374,4.0,1,2,1,1,5,12
11059,13799,707,3,550,2011,8,1,2,2.0,153000,4.0,1,2,1,1,4,8
11061,3136,-,7,1155,2008,3,1,3,1.5,1000,8.0,2,2,2,1,4,5
11062,13172,891,5,7,2016,3,1,6,2.0,478704,4.0,1,2,1,1,9,4
11063,29793,-,7,10,2010,3,1,2,3.5,18000,6.0,2,3,1,1,2,12
11064,29793,1053,7,10,2014,3,1,3,3.5,219030,6.0,1,1,1,1,2,12
11065,784,394,6,8,2014,3,1,1,2.5,102397,4.0,1,2,1,1,2,12
11066,49143,1960,36,264,2010,3,1,2,5.0,99210,4.0,1,2,1,1,2,4
11068,14740,1296,4,11,2008,4,0,2,2.4,183000,6.0,4,3,1,1,7,3
11069,32973,696,2,45,2013,1,1,3,2.2,93170,4.0,1,2,1,1,4,4
11070,42667,1003,20,130,2016,1,1,3,1.6,23767,4.0,1,2,1,1,2,4
11071,1019,1537,6,18,2009,3,1,1,3.3,318358,6.0,1,1,1,1,2,12
11072,706,761,6,6,2010,2,1,1,1.8,73402,4.0,1,2,1,1,3,12
11073,23050,586,1,110,2012,2,1,1,1.8,172346,4.0,1,2,1,1,2,12
11074,3763,1018,7,47,2011,1,1,3,3.0,290501,6.0,1,1,1,1,2,12
11075,42102,831,20,130,2017,1,1,2,1.6,50750,4.0,1,2,1,1,3,4
11076,18189,815,6,6,2011,3,1,1,1.8,204800,4.0,1,2,1,1,1,10
11077,23207,-,6,6,2013,2,1,1,1.8,69000,4.0,3,2,1,1,4,6
11079,9408,-,15,221,2006,3,0,2,2.3,155000,4.0,1,2,1,1,2,6
11080,15329,1185,5,24,2009,8,1,3,2.5,114985,4.0,1,2,1,1,10,4
11081,39615,784,3,3,2017,2,1,2,1.5,49000,4.0,1,2,1,1,3,4
11082,941,308,6,6,2014,2,1,1,1.8,270410,4.0,1,2,1,1,3,12
11083,56136,1017,7,33,2017,3,1,2,2.0,50963,4.0,1,3,1,1,2,12
11084,15257,836,5,7,2010,3,1,2,2.0,205972,4.0,1,2,1,1,4,4
11085,80,-,6,8,2014,3,1,2,2.5,211200,4.0,3,2,1,1,2,12
11086,5645,761,3,30,2010,3,1,2,1.8,88230,4.0,1,2,1,1,3,12
11088,8386,639,5,7,2014,3,1,6,2.0,587027,4.0,1,2,1,1,9,4
11089,20,-,6,6,2012,3,1,1,1.6,120000,4.0,3,2,1,1,3,10
11091,11290,761,6,6,2010,2,0,1,1.8,165779,4.0,1,2,1,1,7,8
11092,10036,1267,6,28,2013,2,0,2,1.5,105200,4.0,1,2,1,2,1,4
11093,22357,707,20,88,2011,1,1,3,2.0,190000,4.0,1,2,1,1,2,4
11094,19416,642,2,51,2012,1,1,3,2.0,139633,4.0,1,2,1,1,2,4
11096,5018,1646,1,61,2015,1,1,2,4.6,188078,8.0,1,1,1,1,2,0
11098,15608,966,5,59,2009,7,1,2,2.0,52749,4.0,1,2,1,1,5,4
11099,45210,770,5,43,2016,1,1,3,1.7,100184,4.0,1,2,1,1,3,4
11100,6272,-,50,1157,2000,4,0,2,2.5,50000,4.0,4,1,2,1,4,0
11101,23436,777,5,24,2014,8,1,3,2.5,173490,4.0,1,2,1,1,2,4
11102,8781,1356,8,207,2005,6,0,4,1.6,167000,4.0,4,2,2,1,3,2
11103,8938,2195,10,21,2009,1,1,2,4.8,153515,8.0,1,1,1,1,4,12
11105,22580,1077,5,43,2019,3,1,2,2.0,31200,4.0,1,1,1,1,5,12
11106,6429,980,6,122,2018,3,1,2,1.8,78608,4.0,1,2,1,1,2,12
11107,8467,-,10,380,1999,3,1,6,2.8,220000,6.0,2,3,1,1,2,6
11108,12858,-,5,14,2012,7,0,2,1.8,87000,4.0,2,2,2,1,2,6
11109,97235,1076,5,5,2020,1,1,3,2.0,43865,4.0,1,2,1,1,4,4
11110,188,1172,1,1,2011,1,1,1,3.5,101816,6.0,1,1,1,1,2,12
11111,5000,-,4,11,1990,4,0,3,2.5,100000,4.0,4,3,1,1,7,0
11112,13739,687,5,14,2010,3,1,2,1.6,110000,4.0,1,2,1,1,3,4
11113,8154,919,10,21,2012,1,1,3,3.0,103458,6.0,1,1,1,1,3,0
11114,1019,586,1,110,2012,2,1,1,1.8,192683,4.0,1,2,1,1,3,12
11115,32302,1604,7,10,2014,3,1,2,5.5,101424,8.0,1,1,1,1,4,12
11116,24462,900,5,231,2015,3,1,2,2.4,70296,4.0,2,2,1,1,3,12
11117,17876,815,6,6,2011,3,1,1,1.8,129000,4.0,3,2,1,1,4,4
11118,15053,836,5,43,2010,1,1,3,2.0,53232,4.0,1,2,1,1,2,4
11120,3450,1624,7,10,2009,3,1,3,3.5,109139,6.0,1,3,1,1,2,12
11121,2666,1018,7,47,2011,1,1,3,3.0,0,6.0,1,1,1,1,2,12
11122,15035,380,5,254,2014,3,1,3,1.6,181232,4.0,1,2,1,1,4,4
11124,470,2000,45,1159,2000,3,1,2,2.4,306786,5.0,1,2,1,1,1,12
11125,31211,501,6,28,2014,2,1,2,1.5,20000,4.0,1,2,1,1,2,4
11126,4547,475,2,78,2012,2,1,1,1.4,162190,4.0,1,2,1,1,5,0
11127,17876,-,4,1160,2010,3,1,1,2.5,156000,4.0,1,2,1,1,3,4
11128,22580,-,3,1089,2011,8,0,2,2.0,96000,4.0,1,1,1,2,2,3
11129,12858,551,2,226,2017,3,1,2,1.0,28227,3.0,1,2,1,1,2,4
11130,8097,1047,5,14,2007,3,1,2,1.6,184297,4.0,1,2,1,1,1,4
11132,157,1451,10,21,2011,3,1,2,4.4,139363,8.0,1,1,1,1,2,0
11133,300,-,7,1161,2008,3,1,2,5.5,122000,8.0,2,3,1,1,3,12
11134,314,1646,1,61,2015,1,1,2,4.6,102907,8.0,1,1,1,1,2,0
11135,27598,1598,7,803,2008,1,1,3,3.0,218000,6.0,1,1,1,1,4,8
11136,188,1172,1,1,2011,1,1,1,3.5,101816,6.0,1,1,1,1,2,12
11137,941,1935,6,131,2016,1,1,2,4.6,254805,8.0,1,1,1,1,3,12
11138,52687,-,1,1162,2008,1,1,6,4.7,329600,8.0,2,1,1,1,12,12
11139,784,781,21,528,2012,3,1,2,2.5,174552,4.0,1,2,1,1,7,12
11140,16621,1172,7,10,2011,3,1,3,3.5,119379,6.0,1,1,1,1,1,12
11142,16753,836,5,59,2010,7,1,2,2.0,191263,4.0,1,2,1,1,3,4
11143,9565,639,12,25,2014,3,1,3,2.0,168637,4.0,1,2,1,1,11,0
11144,6272,-,7,35,1995,3,0,4,2.0,58008888,4.0,4,3,1,1,5,2
11145,706,753,5,7,2012,3,1,1,2.4,0,4.0,1,2,1,1,7,0
11146,12541,-,6,696,2001,3,0,2,1.5,150000,4.0,4,2,1,2,3,0
11148,11259,1131,5,7,2013,3,1,2,2.0,38853,4.0,1,2,1,1,3,4
11149,14113,-,6,173,2013,2,0,1,1.5,149000,4.0,3,2,1,2,5,6
11151,10976,1267,6,28,2013,2,1,1,1.5,80000,4.0,1,2,1,2,5,4
11152,314,1017,7,33,2017,3,1,2,2.0,26802,4.0,1,3,1,1,2,12
11153,16151,707,5,43,2011,1,1,3,2.0,53463,4.0,1,2,1,1,4,4
11154,392,815,6,6,2011,1,1,1,1.8,146184,4.0,1,2,1,1,3,12
11155,72130,609,6,745,2018,3,0,1,2.5,27000,4.0,2,2,1,1,2,12
11157,941,781,2,50,2018,3,1,2,1.4,39466,4.0,1,2,1,1,2,12
11158,50,-,6,28,2012,3,0,1,1.5,150000,2.0,1,3,1,2,5,0
11160,3763,531,15,37,2012,1,1,2,1.6,173576,4.0,1,1,1,1,7,0
11161,8467,-,19,160,2005,6,0,2,1.3,88000,4.0,1,2,1,2,3,10
11162,549,1172,1,9,2011,1,1,2,3.5,181189,6.0,1,1,1,1,3,12
11164,48403,765,5,5,2015,1,1,3,2.0,85139,4.0,1,2,1,1,5,4
11166,68994,1714,1,1165,2017,7,1,2,3.5,12800,6.0,2,3,1,1,2,6
11167,8154,1750,1,15,2008,1,1,1,3.3,224629,6.0,1,1,1,1,1,12
11168,5175,781,6,8,2012,3,1,2,2.5,121318,4.0,1,2,1,1,4,12
11169,18503,781,12,91,2012,3,1,2,2.5,75000,5.0,2,2,1,1,2,6
11170,549,639,16,54,2014,1,1,2,2.0,72613,4.0,1,1,1,1,3,0
11171,19482,769,2,45,2011,1,1,3,2.2,106000,4.0,1,2,1,1,2,4
11172,17158,583,5,14,2011,3,1,2,1.6,157827,4.0,1,2,1,1,1,4
11173,12074,-,12,91,2004,3,1,2,4.0,59439,8.0,2,1,1,1,1,8
11174,20855,1003,5,14,2016,3,1,6,1.6,31780,4.0,1,2,1,1,2,4
11175,47042,891,13,34,2016,1,1,2,2.0,56240,4.0,1,1,1,1,4,0
11176,27924,777,5,24,2014,8,1,3,2.5,174485,4.0,1,2,1,1,1,4
11177,8467,586,15,283,2012,2,0,2,1.8,165758,4.0,1,2,1,1,2,10
11178,24618,-,48,926,2006,1,1,2,3.5,185482,5.0,1,1,1,1,2,6
11179,6272,-,7,183,2002,3,1,2,2.6,312000,6.0,2,3,1,2,1,6
11180,2901,843,6,6,2008,3,1,1,1.5,246629,4.0,1,2,1,1,2,12
11182,188,1172,1,1,2011,1,1,1,3.5,101816,6.0,1,1,1,1,2,12
11183,470,934,15,107,2015,3,1,2,2.5,160795,4.0,1,2,1,1,4,12
11185,26657,-,7,47,2010,1,1,2,3.5,160000,6.0,2,1,1,1,2,0
11186,14113,-,7,445,2001,3,1,2,5.0,160000,8.0,2,3,1,1,2,0
11187,20385,-,4,162,2013,1,1,1,2.0,74000,4.0,1,2,1,1,14,10
11188,9408,-,7,959,2000,3,1,2,4.3,0,8.0,2,3,1,1,1,0
11189,1725,1363,7,47,2012,1,1,3,4.6,180659,8.0,1,1,1,1,2,12
11190,706,1646,1,61,2015,1,1,2,4.6,102907,8.0,1,1,1,1,2,0
11191,11604,1131,26,508,2013,1,0,2,2.0,250000,4.0,2,1,1,1,3,8
11192,10976,765,5,7,2015,3,1,6,2.0,311337,4.0,1,2,1,1,3,4
11193,25889,629,5,14,2015,3,1,2,1.6,117000,4.0,1,2,1,1,3,4
11194,314,779,6,8,2013,3,1,1,2.5,225510,4.0,1,2,1,1,3,12
11195,7370,-,8,140,2000,2,0,2,1.6,228982,4.0,4,2,2,1,5,4
11196,220,919,10,21,2012,1,1,3,3.0,273962,6.0,1,1,1,1,3,0
11197,4077,781,6,8,2012,3,1,1,2.5,214098,4.0,1,2,1,1,1,12
11198,55638,765,5,5,2015,1,1,3,2.0,36819,4.0,1,2,1,1,3,4
11200,9565,919,7,10,2012,3,1,3,3.0,171221,6.0,1,3,1,1,2,12
11202,8781,1268,6,28,2012,3,0,1,1.5,102000,4.0,1,2,1,2,2,2
11203,314,1017,7,33,2017,3,1,2,2.0,26802,4.0,1,3,1,1,2,12
11205,9408,574,3,156,2010,2,0,1,1.3,149000,4.0,2,2,1,1,3,8
11206,12388,1399,7,10,2010,3,1,3,3.5,189530,6.0,1,1,1,1,2,12
11207,44846,1172,1,1,2011,1,1,1,3.5,114000,6.0,1,1,1,1,3,12
11208,251,557,6,8,2019,3,1,1,2.5,39552,4.0,1,2,1,1,2,12
11209,6899,-,3,157,2004,8,0,2,1.7,0,4.0,1,2,1,2,1,4
11210,54568,1363,1,61,2012,1,1,2,4.6,255406,8.0,1,1,1,1,2,0
11211,15994,761,6,6,2010,3,1,2,1.8,184000,4.0,1,2,1,1,4,6
11212,15053,-,3,1166,2014,2,0,1,1.5,130000,4.0,1,1,1,2,1,4
11213,15681,891,5,7,2016,3,1,6,2.0,314772,4.0,1,2,1,1,1,4
11214,3450,-,4,632,2001,2,0,2,1.3,74000,4.0,4,2,2,1,2,2
11215,26030,382,2,78,2017,2,1,1,1.5,52062,4.0,1,2,1,1,5,0
11216,1200,-,12,91,1996,5,0,4,2.0,3018,4.0,4,2,1,1,1,2
11217,941,1714,6,85,2017,3,1,2,3.5,50243,6.0,1,2,1,1,4,12
11218,49751,765,20,88,2015,1,1,3,2.0,62575,4.0,1,2,1,1,2,4
11219,157,-,7,445,1939,10,1,2,2.4,126000,4.0,1,3,1,1,3,0
11220,19130,2084,4,11,1998,5,0,3,2.5,270000,4.0,4,3,1,1,3,8
11221,30750,777,5,24,2014,8,1,3,2.5,146216,4.0,1,2,1,1,1,4
11222,9408,-,6,44,2006,2,0,2,1.5,115000,4.0,3,2,1,2,2,5
11223,784,394,6,8,2014,3,1,1,2.5,102397,4.0,1,2,1,1,2,12
11225,784,1537,6,18,2009,1,1,1,3.3,472304,6.0,1,1,1,1,3,12
11226,20071,585,6,6,2013,2,1,1,1.8,102400,4.0,1,2,1,1,3,8
11227,10976,475,23,82,2012,2,0,2,1.4,127520,4.0,4,2,2,1,6,6
11228,40142,1811,1,17,2010,1,1,2,4.6,357246,8.0,1,1,1,1,4,0
11229,7527,891,12,1168,2016,2,0,2,2.0,113600,4.0,2,2,1,1,2,8
11231,27654,1003,5,14,2016,3,1,2,1.6,87510,4.0,1,2,1,1,1,4
11232,39499,1003,20,130,2016,1,1,3,1.6,45482,4.0,1,2,1,1,1,4
11233,9408,-,35,797,2004,7,1,2,3.0,168000,6.0,1,2,2,1,7,6
11235,7683,810,5,14,2016,3,1,2,1.8,121840,4.0,1,2,1,1,5,12
11236,27174,831,11,268,2011,1,1,2,2.4,97277,4.0,1,2,1,1,3,4
11237,21400,-,7,139,2008,3,0,3,2.2,232000,4.0,2,3,1,1,4,8
11239,10349,-,16,1170,2006,3,0,2,2.0,215000,4.0,2,1,1,2,3,4
11240,15000,2265,6,122,2019,6,0,1,1.5,22000,4.0,2,2,1,2,3,0
11241,549,574,3,156,2010,2,1,1,1.3,245070,4.0,1,2,1,1,3,0
11242,470,1017,7,33,2017,3,1,2,2.0,35874,4.0,1,1,1,1,2,12
11243,12858,702,18,322,2009,3,0,2,1.4,15675,4.0,4,2,1,1,5,0
